group	label	showSelected1
1	Cluster 9: 2426/14213 pixels shown, logFC -4.0 to 3.9, log10(p) 0.0 to 10.1	9
1	Cluster 17: 1520/9502 pixels shown, logFC -3.5 to 3.9, log10(p) 0.0 to 9.9	17
1	Cluster 63: 453/2272 pixels shown, logFC -2.8 to 3.9, log10(p) 0.0 to 6.5	63
1	Cluster 139: 82/301 pixels shown, logFC -1.1 to 0.4, log10(p) 0.0 to 7.5	139
1	Cluster 166: 199/635 pixels shown, logFC -1.6 to 2.2, log10(p) 0.0 to 3.0	166
1	Cluster 280: 26/26 pixels shown, logFC -0.4 to 3.3, log10(p) 0.0 to 1.3	280
1	Cluster 385: 74/605 pixels shown, logFC -1.1 to 1.7, log10(p) 0.0 to 2.8	385
1	Cluster 386: 17/41 pixels shown, logFC -0.7 to 1.6, log10(p) 0.0 to 2.3	386
1	Cluster 552: 1/66 pixels shown, logFC -2.2 to -0.3, log10(p) 0.2 to 2.9	552
1	Cluster 641: 3/3 pixels shown, logFC 2.0 to 3.3, log10(p) 0.5 to 1.1	641
1	Cluster 644: 1/1 pixels shown, logFC 4.1 to 4.1, log10(p) 2.0 to 2.0	644
1	Cluster 682: 2/2 pixels shown, logFC -1.0 to -0.8, log10(p) 10.5 to 11.6	682
1	Cluster 706: 22/22 pixels shown, logFC 0.1 to 3.6, log10(p) 0.0 to 1.4	706
