group	x	y	showSelected1
1	3480	24	17
1	3480	24	307
1	3480	24	759
1	3480	24	339
1	3480	24	683
1	3480	24	183
1	3480	24	278
1	3480	24	464
1	3480	24	560
1	3480	24	733
1	3480	24	103
1	3480	24	479
1	3480	24	26
1	3480	24	724
1	3480	24	669
1	3480	24	646
1	3480	24	557
1	3480	24	514
1	3480	24	245
2	3530	24	759
2	3530	24	17
2	3530	24	14
2	3530	24	776
2	3530	24	447
2	3530	24	220
2	3530	24	26
2	3530	24	509
2	3530	24	247
2	3530	24	558
2	3530	24	235
2	3530	24	245
2	3530	24	442
2	3530	24	625
2	3530	24	672
2	3530	24	777
2	3530	24	775
2	3530	24	653
3	3530	74	14
3	3530	74	17
3	3530	74	333
3	3530	74	251
3	3530	74	430
3	3530	74	9
3	3530	74	158
3	3530	74	581
3	3530	74	523
3	3530	74	717
3	3530	74	338
3	3530	74	608
3	3530	74	755
3	3530	74	306
3	3530	74	2
3	3530	74	785
3	3530	74	609
3	3530	74	343
3	3530	74	235
3	3530	74	190
6	3580	74	9
6	3580	74	2
6	3580	74	575
6	3580	74	49
6	3580	74	366
6	3580	74	529
6	3580	74	763
6	3580	74	468
6	3580	74	544
6	3580	74	285
6	3580	74	158
6	3580	74	195
6	3580	74	589
6	3580	74	741
6	3580	74	298
6	3580	74	343
6	3580	74	609
6	3580	74	253
6	3580	74	708
6	3580	74	569
6	3580	74	185
6	3580	74	17
6	3580	74	190
6	3580	74	559
6	3580	74	239
6	3580	74	235
6	3580	74	96
6	3580	74	308
5	3580	124	49
5	3580	124	2
5	3580	124	483
5	3580	124	732
5	3580	124	105
5	3580	124	230
5	3580	124	5
5	3580	124	210
5	3580	124	195
5	3580	124	796
5	3580	124	531
5	3580	124	780
5	3580	124	730
5	3580	124	384
5	3580	124	710
5	3580	124	677
5	3580	124	792
5	3580	124	176
5	3580	124	185
5	3580	124	239
8	3630	124	210
8	3630	124	5
8	3630	124	471
8	3630	124	470
8	3630	124	110
8	3630	124	46
8	3630	124	303
8	3630	124	574
8	3630	124	732
8	3630	124	230
8	3630	124	436
8	3630	124	364
8	3630	124	803
8	3630	124	696
8	3630	124	428
8	3630	124	730
8	3630	124	631
8	3630	124	384
8	3630	124	195
8	3630	124	160
8	3630	124	758
8	3630	124	196
8	3630	124	2
8	3630	124	272
8	3630	124	176
8	3630	124	742
8	3630	124	597
8	3630	124	289
8	3630	124	157
8	3630	124	9
8	3630	124	331
8	3630	124	789
8	3630	124	554
8	3630	124	185
8	3630	124	118
8	3630	124	239
8	3630	124	373
8	3630	124	685
8	3630	124	87
8	3630	124	76
9	3630	174	46
9	3630	174	392
9	3630	174	435
9	3630	174	475
9	3630	174	790
9	3630	174	511
9	3630	174	231
9	3630	174	221
9	3630	174	299
9	3630	174	436
9	3630	174	410
9	3630	174	588
9	3630	174	735
9	3630	174	617
9	3630	174	110
9	3630	174	289
9	3630	174	211
9	3630	174	9
9	3630	174	350
9	3630	174	160
9	3630	174	454
9	3630	174	176
9	3630	174	361
9	3630	174	384
9	3630	174	286
9	3630	174	764
9	3630	174	701
13	3680	174	46
13	3680	174	304
13	3680	174	60
13	3680	174	321
13	3680	174	9
13	3680	174	28
13	3680	174	106
13	3680	174	299
13	3680	174	369
13	3680	174	302
13	3680	174	104
13	3680	174	424
13	3680	174	176
13	3680	174	384
13	3680	174	323
13	3680	174	211
13	3680	174	44
13	3680	174	286
13	3680	174	549
13	3680	174	90
13	3680	174	797
13	3680	174	85
13	3680	174	540
13	3680	174	37
13	3680	174	709
13	3680	174	570
13	3680	174	76
13	3680	174	68
13	3680	174	788
13	3680	174	676
13	3680	174	655
13	3680	174	75
13	3680	174	654
13	3680	174	10
13	3680	174	151
13	3680	174	152
13	3680	174	467
13	3680	174	605
13	3680	174	30
13	3680	174	536
13	3680	174	27
13	3680	174	753
14	3680	224	60
14	3680	224	106
14	3680	224	260
14	3680	224	18
14	3680	224	44
14	3680	224	13
14	3680	224	85
14	3680	224	474
14	3680	224	319
14	3680	224	476
14	3680	224	1
14	3680	224	28
14	3680	224	751
14	3680	224	693
14	3680	224	513
14	3680	224	424
14	3680	224	400
14	3680	224	695
14	3680	224	266
